"outcome","group_variable","group_label","n","n_flag","pct_lib","pct_con","pct_ndp","pct_bq","pct_grn","pct_other","pct_none","none_label","year","dataset","mode"
"party_identity","province","Quebec",782,"large (n 100+)",30.5,11.7,10.6,17.7,4,0.7,24.8,"no party identification",2019,"CES2019","phone"
"party_identity","province","Saskatchewan",258,"large (n 100+)",16.2,42.8,11.4,0,1.4,1.6,26.5,"no party identification",2019,"CES2019","phone"
"party_identity","race_ethnicity","Chinese",52,"medium (n 30-99)",33.2,8.4,18.1,0,3.3,0,37,"no party identification",2019,"CES2019","phone"
"party_identity","race_ethnicity","Indigenous",140,"large (n 100+)",20.5,23.1,18,5.4,8.1,0,24.9,"no party identification",2019,"CES2019","phone"
"party_identity","race_ethnicity","Other",1007,"large (n 100+)",31.6,24.4,13.7,1.1,3.6,1.4,24.1,"no party identification",2019,"CES2019","phone"
"party_identity","race_ethnicity","White/European",2579,"large (n 100+)",28.6,27.1,10.6,5.5,4.1,1,22.9,"no party identification",2019,"CES2019","phone"
"party_identity","region","Alberta",277,"large (n 100+)",12.9,54.9,10.9,0,1.8,0.7,18.7,"no party identification",2019,"CES2019","phone"
"party_identity","region","Atlantic",788,"large (n 100+)",31.5,23.2,8.9,0,4.7,1.2,30.5,"no party identification",2019,"CES2019","phone"
"party_identity","region","British Columbia",793,"large (n 100+)",23.8,25.5,15.6,0,8.2,1.6,25.3,"no party identification",2019,"CES2019","phone"
"party_identity","region","Ontario",793,"large (n 100+)",35.9,24.4,11.6,0,3.4,1.3,23.4,"no party identification",2019,"CES2019","phone"
"party_identity","region","Prairies",516,"large (n 100+)",20.2,38.7,12,0,2.1,0.9,26.1,"no party identification",2019,"CES2019","phone"
"party_identity","region","Quebec",782,"large (n 100+)",30.5,11.7,10.6,17.7,4,0.7,24.8,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Buddhist",30,"medium (n 30-99)",40.5,5,16,0,15.5,0,22.9,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Catholic",1022,"large (n 100+)",33.3,26.2,7.3,9.2,2,0.7,21.4,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Evangelical",74,"medium (n 30-99)",14.7,56.9,4,0,4.1,0,20.4,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Jewish",38,"medium (n 30-99)",44.7,13.5,2,1.8,5.1,3.7,29.2,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Muslim",74,"medium (n 30-99)",64.1,6.7,12.5,0,0,0,16.8,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","None/Agnostic",1355,"large (n 100+)",24.3,18.5,16.7,4.1,6.9,1.3,28.3,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Orthodox",35,"medium (n 30-99)",32,28.1,13.6,0,4.5,1.6,20.2,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Other",369,"large (n 100+)",20,38.3,12.2,0.8,4.4,0.9,23.4,"no party identification",2019,"CES2019","phone"
"party_identity","religion_affiliation","Protestant (mainline)",752,"large (n 100+)",30.8,35.5,10.3,0.2,2.2,1.6,19.3,"no party identification",2019,"CES2019","phone"
"party_identity","religion_attendance","A few times/year",853,"large (n 100+)",32.4,26.9,9.6,4.1,3.9,1.5,21.8,"no party identification",2019,"CES2019","phone"
"party_identity","religion_attendance","Monthly",256,"large (n 100+)",35.4,28.6,9.3,1,2.4,2.3,21.1,"no party identification",2019,"CES2019","phone"
"party_identity","religion_attendance","Never",1297,"large (n 100+)",29.4,19.9,13.1,6.3,5.3,1.1,24.9,"no party identification",2019,"CES2019","phone"
"party_identity","religion_attendance","Weekly or more",388,"large (n 100+)",25.1,43.1,6.6,2.3,2.5,0.7,19.7,"no party identification",2019,"CES2019","phone"
"party_identity","religion_importance","Not important at all",245,"large (n 100+)",27.1,25,13,10.6,1.3,0.5,22.5,"no party identification",2019,"CES2019","phone"
"party_identity","religion_importance","Not very important",468,"large (n 100+)",33.3,23.2,9.4,6.8,2.8,1,23.4,"no party identification",2019,"CES2019","phone"
"party_identity","religion_importance","Somewhat important",964,"large (n 100+)",33.6,28.6,9,3.9,2.6,1,21.2,"no party identification",2019,"CES2019","phone"
"party_identity","religion_importance","Very important",839,"large (n 100+)",29.7,36.2,8.7,0.8,2.9,1.3,20.4,"no party identification",2019,"CES2019","phone"
"party_identity","union_household","Non-union household",2213,"large (n 100+)",30.6,28.3,9,3.8,4.1,1.2,23,"no party identification",2019,"CES2019","phone"
"party_identity","union_household","Union household",599,"large (n 100+)",29.9,16.9,17,7.7,4.3,1.4,22.7,"no party identification",2019,"CES2019","phone"
"party_identity","urban_rural","Large city",1198,"large (n 100+)",34.5,22.2,12.4,2.7,4.3,1.3,22.5,"no party identification",2019,"CES2019","phone"
"party_identity","urban_rural","Rural/Small town",973,"large (n 100+)",24.4,32.3,8.3,6,4.2,1.6,23.2,"no party identification",2019,"CES2019","phone"
"party_identity","urban_rural","Suburban/Mid-sized city",629,"large (n 100+)",30.9,25,10.2,6.3,3.6,0.5,23.4,"no party identification",2019,"CES2019","phone"
"party_identity","age_group","18 to 24",717,"large (n 100+)",18.9,12.3,34.8,4,3.6,3.3,23,"no party identification",2021,"CES2021","online"
"party_identity","age_group","25 to 34",2031,"large (n 100+)",23.4,14.7,27.1,4,4.3,4.9,21.5,"no party identification",2021,"CES2021","online"
"party_identity","age_group","35 to 44",2151,"large (n 100+)",25.4,20.7,18.1,6.6,2.6,4.5,22.1,"no party identification",2021,"CES2021","online"
"party_identity","age_group","45 to 54",2301,"large (n 100+)",26.8,22.3,14.1,7.6,3.2,5.1,21,"no party identification",2021,"CES2021","online"
"party_identity","age_group","55 to 64",3199,"large (n 100+)",29.1,26.4,11.7,8.6,2,3.4,18.8,"no party identification",2021,"CES2021","online"
"party_identity","age_group","65 to 74",3355,"large (n 100+)",30.8,29.6,9.4,9.4,1.8,4.3,14.6,"no party identification",2021,"CES2021","online"
"party_identity","age_group","75 and over",1272,"large (n 100+)",32.1,38.7,9.2,5.1,2.2,2.8,10,"no party identification",2021,"CES2021","online"
"party_identity","education_binary","College degree+",11383,"large (n 100+)",30.6,22,17.9,5.8,3.1,3.8,16.8,"no party identification",2021,"CES2021","online"
"party_identity","education_binary","No college degree",3619,"large (n 100+)",21.8,24.1,16.8,7.8,2.5,4.7,22.3,"no party identification",2021,"CES2021","online"
"party_identity","gender","Men",6876,"large (n 100+)",27.4,28.1,13,8.9,2.4,4.9,15.4,"no party identification",2021,"CES2021","online"
"party_identity","gender","Non-binary",44,"medium (n 30-99)",16.1,2.6,48.3,2.3,0,2.6,28.2,"no party identification",2021,"CES2021","online"
"party_identity","gender","Women",8082,"large (n 100+)",26.1,18.2,21.5,4.6,3.3,3.5,22.9,"no party identification",2021,"CES2021","online"
"party_identity","immigrant_generation","2nd gen (Canadian-born, foreign parent)",3205,"large (n 100+)",30,22.6,19.4,2.1,3.7,4.4,17.8,"no party identification",2021,"CES2021","online"
"party_identity","immigrant_generation","Canadian-born",9405,"large (n 100+)",23.6,23.3,17.7,9.6,2.5,4.4,18.9,"no party identification",2021,"CES2021","online"
"party_identity","immigrant_generation","Foreign-born (1st gen)",2382,"large (n 100+)",35.6,22.1,13.2,1,2.9,2.7,22.5,"no party identification",2021,"CES2021","online"
"party_identity","income_quartile","Q1 (< $30K)",2355,"large (n 100+)",22,15.3,19.8,6.1,4.4,5.2,27.1,"no party identification",2021,"CES2021","online"
"party_identity","income_quartile","Q2 ($30K-$60K)",3359,"large (n 100+)",24,21.7,19.5,7.6,2.9,4.2,20.2,"no party identification",2021,"CES2021","online"
"party_identity","income_quartile","Q3 ($60K-$110K)",5324,"large (n 100+)",28.2,25.7,17.3,6.6,2.3,4.1,15.8,"no party identification",2021,"CES2021","online"
"party_identity","income_quartile","Q4 ($110K+)",3693,"large (n 100+)",32.5,27.3,13.6,6.2,2.5,3.4,14.5,"no party identification",2021,"CES2021","online"
"party_identity","language","English",9796,"large (n 100+)",27.3,26.6,19.6,0.1,2.9,4.6,18.9,"no party identification",2021,"CES2021","online"
"party_identity","language","French",4183,"large (n 100+)",22.4,13.8,11.7,28.4,2.8,3.4,17.5,"no party identification",2021,"CES2021","online"
"party_identity","language","Other",988,"large (n 100+)",36.3,17.9,14.4,0.9,2.5,2.6,25.3,"no party identification",2021,"CES2021","online"
"party_identity","marital_status","Divorced/Separated",1627,"large (n 100+)",27.2,21.9,15.2,7.5,3.1,4.2,21,"no party identification",2021,"CES2021","online"
"party_identity","marital_status","Married/Partnered",9426,"large (n 100+)",27.8,26.8,15.3,6.5,2.4,4.2,17,"no party identification",2021,"CES2021","online"
"party_identity","marital_status","Never Married",3253,"large (n 100+)",24.3,14.1,23.6,7,3.4,4.4,23.1,"no party identification",2021,"CES2021","online"
"party_identity","marital_status","Widowed",596,"large (n 100+)",29.7,29.7,14.7,5.2,3.8,2.2,14.7,"no party identification",2021,"CES2021","online"
"party_identity","province","Alberta",1809,"large (n 100+)",17.6,40.9,16,0,1.6,5.2,18.7,"no party identification",2021,"CES2021","online"
"party_identity","province","British Columbia",1688,"large (n 100+)",27.3,21.3,23,0,4.5,4.2,19.7,"no party identification",2021,"CES2021","online"
"party_identity","province","Manitoba",579,"large (n 100+)",22.1,29.1,16.5,0,1.4,6.2,24.7,"no party identification",2021,"CES2021","online"
"party_identity","province","New Brunswick",314,"large (n 100+)",26.3,15.2,15.3,0,8,5.5,29.9,"no party identification",2021,"CES2021","online"
"party_identity","province","Newfoundland and Labrador",149,"large (n 100+)",38.3,13,20.1,0,1.5,1.3,25.7,"no party identification",2021,"CES2021","online"
"party_identity","province","Nova Scotia",390,"large (n 100+)",34.4,18.8,19.8,0,1.2,2.9,22.8,"no party identification",2021,"CES2021","online"
"party_identity","province","Ontario",5279,"large (n 100+)",31.6,23.4,19.4,0,2.8,4.4,18.5,"no party identification",2021,"CES2021","online"
"party_identity","province","Prince Edward Island",44,"medium (n 30-99)",29.7,40.7,2,0,3.6,0,24.1,"no party identification",2021,"CES2021","online"
"party_identity","province","Quebec",4465,"large (n 100+)",23.7,13.7,11.4,28.4,2.8,3.4,16.6,"no party identification",2021,"CES2021","online"
"party_identity","province","Saskatchewan",309,"large (n 100+)",12.6,34.2,20.8,0,0.4,3.7,28.3,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Arab",176,"large (n 100+)",41.8,9.8,20.8,0.3,4.2,1.8,21.3,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Asian",934,"large (n 100+)",33.1,18.5,17,0.3,2.3,1.2,27.6,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Black",228,"large (n 100+)",39.5,8.8,24.9,0.9,1.9,4.2,19.8,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Hispanic/Latin American",134,"large (n 100+)",27.9,13,20,6.7,1.6,3.2,27.5,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Indigenous",422,"large (n 100+)",20.1,18.9,24.7,5.9,3.1,8.8,18.5,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Other",255,"large (n 100+)",26.3,22.9,11.6,2.8,4,13.8,18.7,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","South Asian",373,"large (n 100+)",48.2,11,22.1,0,1.4,1.7,15.7,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","Southeast Asian",130,"large (n 100+)",40.3,14.4,23,0,1.7,1.8,18.9,"no party identification",2021,"CES2021","online"
"party_identity","race_ethnicity","White/European",11307,"large (n 100+)",25.2,25,17.1,7.8,3,4.1,17.7,"no party identification",2021,"CES2021","online"
"party_identity","region","Alberta",1809,"large (n 100+)",17.6,40.9,16,0,1.6,5.2,18.7,"no party identification",2021,"CES2021","online"
"party_identity","region","Atlantic",897,"large (n 100+)",32.4,17.7,17.4,0,3.6,3.2,25.8,"no party identification",2021,"CES2021","online"
"party_identity","region","British Columbia",1688,"large (n 100+)",27.3,21.3,23,0,4.5,4.2,19.7,"no party identification",2021,"CES2021","online"
"party_identity","region","Ontario",5279,"large (n 100+)",31.6,23.4,19.4,0,2.8,4.4,18.5,"no party identification",2021,"CES2021","online"
"party_identity","region","Prairies",888,"large (n 100+)",17.7,31.4,18.5,0,1,5,26.3,"no party identification",2021,"CES2021","online"
"party_identity","region","Quebec",4465,"large (n 100+)",23.7,13.7,11.4,28.4,2.8,3.4,16.6,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Buddhist",147,"large (n 100+)",37.8,15.5,21.9,2.2,3.2,1.3,18,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Catholic",4397,"large (n 100+)",31.3,23.3,10,13.9,1.9,3.4,16.4,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Evangelical",287,"large (n 100+)",19.3,39.7,14.8,0.7,1,8.7,15.8,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Hindu",148,"large (n 100+)",50.1,14.6,20.6,0,1.1,0.6,13,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Jewish",259,"large (n 100+)",44.2,32.5,7.9,0,0.8,3,11.6,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Muslim",225,"large (n 100+)",57.9,3.4,21.2,0,0.8,2.2,14.6,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","None/Agnostic",5456,"large (n 100+)",23.3,16.4,24.8,6.7,4.3,4.4,20.2,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Orthodox",197,"large (n 100+)",28.8,25.6,15.8,0.8,1.8,6.1,21,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Other",535,"large (n 100+)",16.4,23.5,15.5,2.3,3.5,9.4,29.4,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Protestant (mainline)",2658,"large (n 100+)",25.2,38.2,14.6,0.6,2.1,4.6,14.7,"no party identification",2021,"CES2021","online"
"party_identity","religion_affiliation","Sikh",67,"medium (n 30-99)",60.7,4.8,16.9,0,0,4.4,13.2,"no party identification",2021,"CES2021","online"
"party_identity","religion_attendance","A few times/year",3810,"large (n 100+)",31.1,26,15.9,5.7,2.9,4.1,14.3,"no party identification",2021,"CES2021","online"
"party_identity","religion_attendance","Monthly",803,"large (n 100+)",31.5,30.9,13.2,2.5,2.2,6.1,13.6,"no party identification",2021,"CES2021","online"
"party_identity","religion_attendance","Never",8627,"large (n 100+)",25.3,19.7,20.2,8.6,3.1,3.9,19.2,"no party identification",2021,"CES2021","online"
"party_identity","religion_attendance","Weekly or more",1095,"large (n 100+)",25.7,38,9.2,0.9,1.3,5.9,19,"no party identification",2021,"CES2021","online"
"party_identity","religion_importance","Not important at all",2030,"large (n 100+)",26.7,21,18.2,11.1,2.8,2.9,17.2,"no party identification",2021,"CES2021","online"
"party_identity","religion_importance","Not very important",2894,"large (n 100+)",27.7,24.8,13.9,10.2,2.6,3.7,17.1,"no party identification",2021,"CES2021","online"
"party_identity","religion_importance","Somewhat important",3307,"large (n 100+)",31.9,27.3,14.2,4,2,3.3,17.3,"no party identification",2021,"CES2021","online"
"party_identity","religion_importance","Very important",2030,"large (n 100+)",27.9,32.6,11,1.6,1.5,7,18.4,"no party identification",2021,"CES2021","online"
"party_identity","sexual_orientation","Bisexual",438,"large (n 100+)",16.8,10.4,36.3,4.9,9,4.7,17.9,"no party identification",2021,"CES2021","online"
"party_identity","sexual_orientation","Gay/Lesbian",610,"large (n 100+)",35.9,10.1,26.9,12.2,2.2,1.4,11.3,"no party identification",2021,"CES2021","online"
"party_identity","sexual_orientation","Queer/Other",199,"large (n 100+)",19.4,6.7,50.3,0.7,2.8,4.6,15.4,"no party identification",2021,"CES2021","online"
"party_identity","sexual_orientation","Straight/Heterosexual",13433,"large (n 100+)",26.9,24.7,15.6,6.7,2.6,4.3,19.1,"no party identification",2021,"CES2021","online"
"party_identity","union_household","Non-union household",12091,"large (n 100+)",26.9,24,16.7,6,2.8,4.3,19.4,"no party identification",2021,"CES2021","online"
"party_identity","union_household","Union household",2843,"large (n 100+)",26.6,19.2,21.1,9.7,3,3.6,16.8,"no party identification",2021,"CES2021","online"
"party_identity","urban_rural","Large city",6838,"large (n 100+)",29.7,19.7,20.4,5.7,2.7,3.3,18.5,"no party identification",2021,"CES2021","online"
"party_identity","urban_rural","Rural/Small town",2934,"large (n 100+)",20.4,28.5,14.9,7.7,3.9,5.8,18.8,"no party identification",2021,"CES2021","online"
"party_identity","urban_rural","Suburban/Mid-sized city",5147,"large (n 100+)",27.6,24.1,15.5,7.4,2.4,4.3,18.7,"no party identification",2021,"CES2021","online"
"vote_choice","age_group","18 to 24",486,"large (n 100+)",26.5,19,17.6,2,11.1,2.9,21,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","25 to 34",746,"large (n 100+)",25.6,25.6,15.2,3.7,10.1,4.2,15.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","35 to 44",782,"large (n 100+)",25,27.7,13.8,3.2,8.6,1.8,20,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","45 to 54",882,"large (n 100+)",25.4,30.1,9.5,4.3,5.9,4.3,20.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","55 to 64",883,"large (n 100+)",25.5,30.2,9.1,4.4,7,2.1,21.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","65 to 74",981,"large (n 100+)",28.8,31.5,5.6,7.4,6.6,1.5,18.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","75 and over",97,"medium (n 30-99)",31.8,27.7,5.2,6.4,7.2,3,18.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","education_binary","College degree+",3301,"large (n 100+)",28,28.4,11.5,4.3,7.3,2.6,17.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","education_binary","No college degree",1550,"large (n 100+)",22.6,27.6,9.8,4.8,9.1,3.1,23.2,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","gender","Men",2341,"large (n 100+)",27,33.8,8.9,4.8,6.9,3.4,15.2,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","gender","Women",2497,"large (n 100+)",25.6,22.8,12.9,4.1,8.8,2.2,23.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","immigrant_generation","Canadian-born",4110,"large (n 100+)",25.6,27.2,11.1,5.2,8.2,2.6,20,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","immigrant_generation","Foreign-born (1st gen)",735,"large (n 100+)",30,33.6,10.3,0.4,6,3.6,16,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","income_quartile","Q1 (< $30K)",366,"large (n 100+)",20.5,19.1,12,5.2,8.6,5.3,29.2,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","income_quartile","Q2 ($30K-$60K)",333,"large (n 100+)",23.5,25,11.5,4.9,6.4,2.4,26.3,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","income_quartile","Q3 ($60K-$110K)",396,"large (n 100+)",26.6,27.7,10.6,2.8,7.6,1.8,22.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","income_quartile","Q4 ($110K+)",320,"large (n 100+)",19.1,27.8,10.2,2.5,5.3,2.8,32.3,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","language","English",3187,"large (n 100+)",26.4,31,12.9,0.1,8.5,2.5,18.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","language","French",1159,"large (n 100+)",24.7,18.7,6.3,18.2,7.3,3.4,21.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","language","Other",496,"large (n 100+)",29.5,31.7,9.9,0,5.3,3,20.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","marital_status","Divorced/Separated",500,"large (n 100+)",27.1,21.8,12.4,6.8,5.5,3,23.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","marital_status","Married/Partnered",2890,"large (n 100+)",25.9,32.4,9.4,4.6,7.8,2.3,17.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","marital_status","Never Married",1301,"large (n 100+)",26.5,21.6,14.6,3.1,9.5,3.8,20.9,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","marital_status","Widowed",127,"large (n 100+)",29.7,23.8,4.9,8,4,2.3,27.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Alberta",543,"large (n 100+)",16.8,48.6,11.5,0,4.7,3.9,14.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","British Columbia",643,"large (n 100+)",24,25.2,15.2,0,13.1,1.9,20.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Manitoba",171,"large (n 100+)",18.6,35.2,11.1,0,7.1,4.1,23.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","New Brunswick",104,"large (n 100+)",30.5,23.8,4.6,0,14,3,24.2,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Newfoundland and Labrador",75,"medium (n 30-99)",37.7,24.9,12.1,0,0,1.5,23.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Nova Scotia",134,"large (n 100+)",27.1,21.8,7.3,0,12.8,3.1,27.9,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Ontario",1868,"large (n 100+)",30.3,28.8,13,0,7.1,2.4,18.3,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Quebec",1154,"large (n 100+)",26.4,17.8,6,18.6,7.6,3.1,20.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","province","Saskatchewan",142,"large (n 100+)",16.3,42.7,12.7,0,4.4,4.4,19.5,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","race_ethnicity","Chinese",319,"large (n 100+)",26.2,36.7,11.8,0.3,5.1,2.2,17.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","race_ethnicity","Hispanic/Latin American",39,"medium (n 30-99)",46.6,18,12.3,0,7.3,0,15.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","race_ethnicity","Indigenous",184,"large (n 100+)",18.1,21.7,14.5,2.7,10.6,7.2,25.1,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","race_ethnicity","Other",441,"large (n 100+)",30,26.3,13.2,0,6.9,3.2,20.5,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","race_ethnicity","South Asian",94,"medium (n 30-99)",36,25.6,19.2,1.1,6.4,2.2,9.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","race_ethnicity","White/European",3465,"large (n 100+)",26.1,28.1,10.4,6,8.3,2.5,18.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","region","Alberta",543,"large (n 100+)",16.8,48.6,11.5,0,4.7,3.9,14.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","region","Atlantic",331,"large (n 100+)",31.1,23,7.7,0,10.1,2.5,25.5,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","region","British Columbia",643,"large (n 100+)",24,25.2,15.2,0,13.1,1.9,20.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","region","Ontario",1868,"large (n 100+)",30.3,28.8,13,0,7.1,2.4,18.3,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","region","Prairies",313,"large (n 100+)",17.6,38.6,11.8,0,5.9,4.3,21.9,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","region","Quebec",1154,"large (n 100+)",26.4,17.8,6,18.6,7.6,3.1,20.6,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Buddhist",65,"medium (n 30-99)",26,23.9,22,0,17.4,0,10.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Catholic",1361,"large (n 100+)",28.5,27.3,7.8,9.2,5.6,2.4,19.2,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Evangelical",112,"large (n 100+)",12.5,48.8,9.9,0.9,3.5,4.5,19.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Hindu",48,"medium (n 30-99)",38.3,32.8,16.1,0,2,4.4,6.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Jewish",68,"medium (n 30-99)",38,44,4.6,0,2.8,3,7.7,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Muslim",78,"medium (n 30-99)",62.4,6.4,8.9,0,7.7,3.8,10.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","None/Agnostic",1719,"large (n 100+)",26.1,22.1,13.8,4.5,10.6,2.5,20.4,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Orthodox",65,"medium (n 30-99)",17,44.6,10.7,0,7.4,0,20.3,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Other",182,"large (n 100+)",13.8,24.6,12.9,1.6,10.7,4.5,31.9,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_affiliation","Protestant (mainline)",852,"large (n 100+)",25,39.8,9.6,0.5,6,2.9,16.2,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_importance","Not important at all",1583,"large (n 100+)",27.8,21.9,11.8,6.5,9.5,2.1,20.3,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_importance","Not very important",1186,"large (n 100+)",25.5,27.3,11,5.5,8,3,19.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_importance","Somewhat important",1229,"large (n 100+)",26.7,31.4,11.4,3,6.6,3.2,17.8,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","religion_importance","Very important",740,"large (n 100+)",25.2,38.4,8.6,1.1,5.9,3.3,17.5,"undecided / no party preference",2019,"CDEM2019","online"
"vote_choice","age_group","18 to 24",172,"large (n 100+)",34.1,40.3,7.7,2.8,3.5,1.7,9.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","25 to 34",972,"large (n 100+)",36.4,28.3,9.8,9.1,3.9,0.9,11.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","35 to 44",1209,"large (n 100+)",35.4,27.9,8.5,7.7,3.9,2,14.4,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","45 to 54",1177,"large (n 100+)",32.3,25.9,9.9,8.3,4.7,1.5,17.5,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","55 to 64",1044,"large (n 100+)",31.9,25.6,10.6,7.8,5.7,1.7,16.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","65 to 74",1061,"large (n 100+)",36.7,19.7,18.6,5.5,6.4,1.4,11.8,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","age_group","75 and over",855,"large (n 100+)",35.2,18.3,23.3,2.6,8.9,0.8,10.9,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","education_binary","College degree+",4629,"large (n 100+)",36.1,25.5,12.8,6,5.3,1.4,12.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","education_binary","No college degree",1909,"large (n 100+)",31.3,23.4,13.1,8.5,5.6,1.5,16.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","gender","Men",3166,"large (n 100+)",35.9,28.8,10.9,7,5.1,1.6,10.7,"undecided / no party preference",2020,"CDEM2020","online"
"vote_choice","gender","Women",3358,"large (n 100+)",33.6,21.2,14.8,6.6,5.7,1.2,16.9,"undecided / no party preference",2020,"CDEM2020","online"
